game_id	identifier	name	description
621	xtransceiver--red	VmlkZW9taXNvcg==	Q29tdW5pY2Fkb3IgZGUgYWx0YSB0ZWNub2xvZ8OtYSBjb24gY8OhbWFyYSBxdWUKcGVybWl0ZSBoYWJsYXIgYSBjdWF0cm8gcGVyc29uYXMgYSBsYSB2ZXou
622	god-stone		
623	gram-1	RW52w61vIDE=	Q2FydGEgaW1wb3J0YW50ZSBxdWUgZW50cmVnYSBXaW5ndWxsLg==
624	gram-2	RW52w61vIDI=	Q2FydGEgaW1wb3J0YW50ZSBxdWUgZW50cmVnYSBXaW5ndWxsLg==
625	gram-3	RW52w61vIDM=	Q2FydGEgaW1wb3J0YW50ZSBxdWUgZW50cmVnYSBXaW5ndWxsLg==
626	xtransceiver--yellow	VmlkZW9taXNvcg==	Q29tdW5pY2Fkb3IgZGUgYWx0YSB0ZWNub2xvZ8OtYSBjb24gY8OhbWFyYSBxdWUKcGVybWl0ZSBoYWJsYXIgYSBjdWF0cm8gcGVyc29uYXMgYSBsYSB2ZXou
627	medal-box	Q2FqYSBJbnNpZ25pYXM=	VW4gZGlzcG9zaXRpdm8gY29uIGZvcm1hIGRlIGNhamEgcXVlIGFsbWFjZW5hCmxhcyBpbnNpZ25pYXMgeSBsYSBpbmZvcm1hY2nDs24gcmVsYWNpb25hZGEu
628	dna-splicers	UHVudGEgQURO	
628	dna-splicers--merge	UHVudGEgQURO	UHVudGEgcXVlIHBlcm1pdGUgZnVzaW9uYXIgYSBLeXVyZW0gY29uIGNpZXJ0bwpQb2vDqW1vbiBjb24gZWwgcXVlLCBvcmlnaW5hcmlhbWVudGUsIGZvcm1hYmEKdW4gc29sbyBzZXIu
629	dna-splicers--split	UHVudGEgQURO	UHVudGEgcXVlIHBlcm1pdGUgc2VwYXJhciBhIEt5dXJlbSBkZWwgUG9rw6ltb24KY29uIGVsIHF1ZSBzZSBoYSBmdXNpb25hZG8u
630	permit	UGFzZQ==	UGVybWlzbyBuZWNlc2FyaW8gcGFyYSBhY2NlZGVyIGEgbGEgUmVzZXJ2YQpOYXR1cmFsLCBsdWdhciBxdWUgc29sbyB1bm9zIHBvY29zIGNvbm9jZW4u
631	oval-charm	QW11bGV0byBPdmFs	TWlzdGVyaW9zbyBhbXVsZXRvIG92YWxhZG8gcXVlIGF1bWVudGEgbGEKcG9zaWJpbGlkYWQgZGUgZW5jb250cmFyIEh1ZXZvcyBlbiBDdWlkYWRvcwpQb2vDqW1vbi4=
632	shiny-charm	QW11bGV0byBJcmlz	TWlzdGVyaW9zbyBhbXVsZXRvIGJyaWxsYW50ZSBxdWUgYXVtZW50YSBsYQpwcm9iYWJpbGlkYWQgZGUgZW5jb250cmFyIFBva8OpbW9uIHZhcmlvY29sb3Iu
633	plasma-card	VGFyamV0YSBQbGFzbWE=	VGFyamV0YSBuZWNlc2FyaWEgcGFyYSBpbnRyb2R1Y2lyIGxhIGNvbnRyYXNlw7FhIGVuCmxhIEZyYWdhdGEgUGxhc21hLg==
634	grubby-hanky	UGHDsXVlbG8gU3VjaW8=	UGHDsXVlbG8gcGVyZGlkbyBwb3IgdW4gY2xpZW50ZSBoYWJpdHVhbCBkZWwgQ2Fmw6kKQWxtYSBlbiBDaXVkYWQgRXNtYWx0ZS4gRGVzcHJlbmRlIGVsIG9sb3IgZGUKdW4gUG9rw6ltb24u
635	colress-machine	QWNyb23DoXF1aW5h	RGlzcG9zaXRpdm8gcXVlIHBlcm1pdGUgYXVtZW50YXIgZm9yemFkYW1lbnRlCmxhcyBjYXJhY3RlcsOtc3RpY2FzIGRlIGxvcyBQb2vDqW1vbi4gRXMgdW4gcHJvdG90aXBvCmltcGVyZmVjdG8u
636	dropped-item--red	T2JqZXRvIFBlcmRpZG8=	VmlkZW9taXNvciBlbmNvbnRyYWRvIGVuIGVsIHBhcnF1ZSBkZQphdHJhY2Npb25lcyBkZSBDaXVkYWQgTWF5w7NsaWNhLiBQYXJlY2UgcXVlCnBlcnRlbmVjZSBhIHVuIGNoaWNvLg==
636	dropped-item	T2JqZXRvIFBlcmRpZG8=	
637	dropped-item--yellow	T2JqZXRvIFBlcmRpZG8=	VmlkZW9taXNvciBlbmNvbnRyYWRvIGVuIGVsIHBhcnF1ZSBkZQphdHJhY2Npb25lcyBkZSBDaXVkYWQgTWF5w7NsaWNhLiBQYXJlY2UgcXVlCnBlcnRlbmVjZSBhIHVuYSBjaGljYS4=
638	reveal-glass	RXNwZWpvIFZlcmF6	RXNwZWpvIG1pc3Rlcmlvc28gcXVlIHJlZmxlamEgbGEgdmVyZGFkIHkgZGV2dWVsdmUKbG9zIFBva8OpbW9uIGEgc3UgZm9ybWEgb3JpZ2luYWwu
639	weakness-policy	U2VndXJvIERlYmlsaWRhZA==	QXVtZW50YSBtdWNobyBlbCBBdGFxdWUgeSBlbCBBdGFxdWUgRXNwZWNpYWwKY3VhbmRvIGVsIFBva8OpbW9uIHF1ZSBsbyBsbGV2YSByZWNpYmUgdW4gYXRhcXVlCmZyZW50ZSBhbCBjdWFsIGVzIGTDqWJpbC4=
640	assault-vest	Q2hhbGVjbyBBc2FsdG8=	Q2hhbGVjbyBxdWUgcG90ZW5jaWEgbGEgRGVmZW5zYSBFc3BlY2lhbCBkZWwKUG9rw6ltb24gcXVlIGxvIGxsZXZhLCBwZXJvIGxlIGltcGlkZSBsYW56YXIKYXRhcXVlcyBkZSBlc3RhZG8u
641	holo-caster	SG9sb21pc29y	
641	holo-caster--green	SG9sb21pc29y	RXN0ZSBhcGFyYXRvIHBlcm1pdGUgcmVjaWJpciB2w61kZW9zIGhvbG9ncsOhZmljb3MKeSB2aXN1YWxpemFybG9zIGVuIGN1YWxxdWllciBtb21lbnRvLg==
642	profs-letter	Q2FydGEgUHJvZmVzb3I=	VW5hIGNhcnRhIHN1dGlsbWVudGUgcGVyZnVtYWRhIHF1ZSBlbCBQcm9mZXNvcgpDaXByw6lzIGxlIGhhIGVzY3JpdG8gYSB0dSBtYWRyZS4=
643	roller-skates	UGF0aW5lcw==	UnVlZGFzIHF1ZSBzZSBhY29wbGFuIGEgbGEgc3VlbGEgZGVsIGNhbHphZG8KeSB0ZSBwZXJtaXRlbiBpciBtw6FzIHLDoXBpZG8geSByZWFsaXphciBwaXJ1ZXRhcwplc3BlY3RhY3VsYXJlcy4=
644	pixie-plate	VGFibGEgRHVlbmRl	VGFibGEgZGUgcGllZHJhIHF1ZSBwb3RlbmNpYSBsb3MgbW92aW1pZW50b3MgZGUKdGlwbyBIYWRhLiBEZWJlIGxsZXZhcmxhIHVuIFBva8OpbW9uLg==
645	ability-capsule	Q8OhcHMuIEhhYmlsaWRhZA==	Q8OhcHN1bGEgcXVlIGxlcyBwZXJtaXRlIGNhbWJpYXIgZGUgaGFiaWxpZGFkIGEKbG9zIFBva8OpbW9uIHF1ZSBwb3NlZW4gZG9zLg==
646	whipped-dream	RHVsY2UgZGUgTmF0YQ==	VW4gZHVsY2UgYSBiYXNlIGRlIHN1YXZlIHkgZXNwb25qb3NhIG5hdGEKbW9udGFkYS4gQSBhbGd1bm9zIFBva8OpbW9uIGxlcyBlbmNhbnRhLg==
647	sachet	U2FxdWl0byBGcmFnYW50ZQ==	VW4gc2FxdWl0byBsbGVubyBkZSBzdXN0YW5jaWFzIGFyb23DoXRpY2FzIGN1eW8KcGVyZnVtZSByZXN1bHRhIGFicnVtYWRvciwgcGVybyBxdWUgYSBjaWVydG9zClBva8OpbW9uIGxlcyBlbmNhbnRhLg==
648	luminous-moss	TXVzZ28gQnJpbGxhbnRl	T2JqZXRvIGRlIHVuIHNvbG8gdXNvLiBBdW1lbnRhIGxhIERlZmVuc2EKRXNwZWNpYWwgZGVsIFBva8OpbW9uIHF1ZSBsbyBsbGV2YSBzaSBlc3RlIHJlY2liZQp1biBhdGFxdWUgZGUgdGlwbyBBZ3VhLg==
649	snowball	Qm9sYSBkZSBOaWV2ZQ==	T2JqZXRvIGRlIHVuIHNvbG8gdXNvLiBBdW1lbnRhIGVsIEF0YXF1ZSBkZWwKUG9rw6ltb24gcXVlIGxvIGxsZXZhIHNpIGVzdGUgcmVjaWJlIHVuIGF0YXF1ZSBkZQp0aXBvIEhpZWxvLg==
650	safety-goggles	R2FmYSBQcm90ZWN0b3Jh	R2FmYSBxdWUgcHJvdGVnZSBkZSBsb3MgZWZlY3RvcyBhZHZlcnNvcyBkZWwKY2xpbWEgeSBkZWwgcG9sdm8gbGFuemFkbyBwb3IgbG9zIHJpdmFsZXMu
651	poke-flute	UG9rw6kgRmxhdXRh	VW5hIGZsYXV0YSBjb24gdW4gdGltYnJlIHRhbiBkdWxjZSB5IGhlcm1vc28gcXVlCmRlc3BpZXJ0YSBoYXN0YSBhbCBQb2vDqW1vbiBtw6FzIHByb2Z1bmRhbWVudGUKZG9ybWlkby4=
652	rich-mulch	QWJvbm8gRsOpcnRpbA==	VW4gZmVydGlsaXphbnRlIHVzYWRvIHBhcmEgZWwgY3VsdGl2byBkZSBiYXlhcy4KUGFyZWNlIHF1ZSBubyBzZSBhc2llbnRhIGJpZW4gZW4gZWwgc3VlbG8gZGUKSG9lbm4sIHBvciBsbyBxdWUgbm8gdGllbmUgZWZlY3RvIGVuIGVzdGEgcmVnacOzbi4=
653	surprise-mulch	QWJvbm8gU29ycHJlc2E=	VW4gZmVydGlsaXphbnRlIHVzYWRvIHBhcmEgZWwgY3VsdGl2byBkZSBiYXlhcy4KUGFyZWNlIHF1ZSBubyBzZSBhc2llbnRhIGJpZW4gZW4gZWwgc3VlbG8gZGUKSG9lbm4sIHBvciBsbyBxdWUgbm8gdGllbmUgZWZlY3RvIGVuIGVzdGEgcmVnacOzbi4=
654	boost-mulch	QWJvbm8gRnJ1Y3TDrWZlcm8=	VW4gZmVydGlsaXphbnRlIHVzYWRvIHBhcmEgZWwgY3VsdGl2byBkZSBiYXlhcy4KUGFyZWNlIHF1ZSBubyBzZSBhc2llbnRhIGJpZW4gZW4gZWwgc3VlbG8gZGUKSG9lbm4sIHBvciBsbyBxdWUgbm8gdGllbmUgZWZlY3RvIGVuIGVzdGEgcmVnacOzbi4=
655	amaze-mulch	QWJvbm8gSW5zw7NsaXRv	VW4gZmVydGlsaXphbnRlIHVzYWRvIHBhcmEgZWwgY3VsdGl2byBkZSBiYXlhcy4KUGFyZWNlIHF1ZSBubyBzZSBhc2llbnRhIGJpZW4gZW4gZWwgc3VlbG8gZGUKSG9lbm4sIHBvciBsbyBxdWUgbm8gdGllbmUgZWZlY3RvIGVuIGVzdGEgcmVnacOzbi4=
656	gengarite	R2VuZ2FyaXRh	VW5hIGRlIGxhcyBtaXN0ZXJpb3NhcyBNZWdhcGllZHJhcy4gUGVybWl0ZQptZWdhZXZvbHVjaW9uYXIgYSBHZW5nYXIgZW4gY29tYmF0ZS4=
657	gardevoirite	R2FyZGV2b2lyaXRh	VW5hIGRlIGxhcyBtaXN0ZXJpb3NhcyBNZWdhcGllZHJhcy4gUGVybWl0ZQptZWdhZXZvbHVjaW9uYXIgYSBHYXJkZXZvaXIgZW4gY29tYmF0ZS4=
658	ampharosite	QW1waGFyb3NpdGE=	VW5hIGRlIGxhcyBtaXN0ZXJpb3NhcyBNZWdhcGllZHJhcy4gUGVybWl0ZQptZWdhZXZvbHVjaW9uYXIgYSBBbXBoYXJvcyBlbiBjb21iYXRlLg==
659	venusaurite	VmVudXNhdXJpdGE=	VW5hIGRlIGxhcyBtaXN0ZXJpb3NhcyBNZWdhcGllZHJhcy4gUGVybWl0ZQptZWdhZXZvbHVjaW9uYXIgYSBWZW51c2F1ciBlbiBjb21iYXRlLg==
660	charizardite-x	Q2hhcml6YXJkaXRhIFg=	VW5hIGRlIGxhcyBtaXN0ZXJpb3NhcyBNZWdhcGllZHJhcy4gUGVybWl0ZQptZWdhZXZvbHVjaW9uYXIgYSBDaGFyaXphcmQgZW4gY29tYmF0ZS4=
661	blastoisinite	Qmxhc3RvaXNpdGE=	VW5hIGRlIGxhcyBtaXN0ZXJpb3NhcyBNZWdhcGllZHJhcy4gUGVybWl0ZQptZWdhZXZvbHVjaW9uYXIgYSBCbGFzdG9pc2UgZW4gY29tYmF0ZS4=
662	mewtwonite-x	TWV3dHdvaXRhIFg=	VW5hIGRlIGxhcyBtaXN0ZXJpb3NhcyBNZWdhcGllZHJhcy4gUGVybWl0ZQptZWdhZXZvbHVjaW9uYXIgYSBNZXd0d28gZW4gY29tYmF0ZS4=
663	mewtwonite-y	TWV3dHdvaXRhIFk=	VW5hIGRlIGxhcyBtaXN0ZXJpb3NhcyBNZWdhcGllZHJhcy4gUGVybWl0ZQptZWdhZXZvbHVjaW9uYXIgYSBNZXd0d28gZW4gY29tYmF0ZS4=
664	blazikenite	QmxhemlrZW5pdGE=	VW5hIGRlIGxhcyBtaXN0ZXJpb3NhcyBNZWdhcGllZHJhcy4gUGVybWl0ZQptZWdhZXZvbHVjaW9uYXIgYSBCbGF6aWtlbiBlbiBjb21iYXRlLg==
665	medichamite	TWVkaWNoYW1pdGE=	VW5hIGRlIGxhcyBtaXN0ZXJpb3NhcyBNZWdhcGllZHJhcy4gUGVybWl0ZQptZWdhZXZvbHVjaW9uYXIgYSBNZWRpY2hhbSBlbiBjb21iYXRlLg==
666	houndoominite	SG91bmRvb21pdGE=	VW5hIGRlIGxhcyBtaXN0ZXJpb3NhcyBNZWdhcGllZHJhcy4gUGVybWl0ZQptZWdhZXZvbHVjaW9uYXIgYSBIb3VuZG9vbSBlbiBjb21iYXRlLg==
667	aggronite	QWdncm9uaXRh	VW5hIGRlIGxhcyBtaXN0ZXJpb3NhcyBNZWdhcGllZHJhcy4gUGVybWl0ZQptZWdhZXZvbHVjaW9uYXIgYSBBZ2dyb24gZW4gY29tYmF0ZS4=
668	banettite	QmFuZXR0aXRh	VW5hIGRlIGxhcyBtaXN0ZXJpb3NhcyBNZWdhcGllZHJhcy4gUGVybWl0ZQptZWdhZXZvbHVjaW9uYXIgYSBCYW5ldHRlIGVuIGNvbWJhdGUu
669	tyranitarite	VHlyYW5pdGFyaXRh	VW5hIGRlIGxhcyBtaXN0ZXJpb3NhcyBNZWdhcGllZHJhcy4gUGVybWl0ZQptZWdhZXZvbHVjaW9uYXIgYSBUeXJhbml0YXIgZW4gY29tYmF0ZS4=
670	scizorite	U2Npem9yaXRh	VW5hIGRlIGxhcyBtaXN0ZXJpb3NhcyBNZWdhcGllZHJhcy4gUGVybWl0ZQptZWdhZXZvbHVjaW9uYXIgYSBTY2l6b3IgZW4gY29tYmF0ZS4=
671	pinsirite	UGluc2lyaXRh	VW5hIGRlIGxhcyBtaXN0ZXJpb3NhcyBNZWdhcGllZHJhcy4gUGVybWl0ZQptZWdhZXZvbHVjaW9uYXIgYSBQaW5zaXIgZW4gY29tYmF0ZS4=
672	aerodactylite	QWVyb2RhY3R5bGl0YQ==	VW5hIGRlIGxhcyBtaXN0ZXJpb3NhcyBNZWdhcGllZHJhcy4gUGVybWl0ZQptZWdhZXZvbHVjaW9uYXIgYSBBZXJvZGFjdHlsIGVuIGNvbWJhdGUu
673	lucarionite	THVjYXJpdGE=	VW5hIGRlIGxhcyBtaXN0ZXJpb3NhcyBNZWdhcGllZHJhcy4gUGVybWl0ZQptZWdhZXZvbHVjaW9uYXIgYSBMdWNhcmlvIGVuIGNvbWJhdGUu
674	abomasite	QWJvbWFzbm93aXRh	VW5hIGRlIGxhcyBtaXN0ZXJpb3NhcyBNZWdhcGllZHJhcy4gUGVybWl0ZQptZWdhZXZvbHVjaW9uYXIgYSBBYm9tYXNub3cgZW4gY29tYmF0ZS4=
675	kangaskhanite	S2FuZ2Fza2hhbml0YQ==	VW5hIGRlIGxhcyBtaXN0ZXJpb3NhcyBNZWdhcGllZHJhcy4gUGVybWl0ZQptZWdhZXZvbHVjaW9uYXIgYSBLYW5nYXNraGFuIGVuIGNvbWJhdGUu
676	gyaradosite	R3lhcmFkb3NpdGE=	VW5hIGRlIGxhcyBtaXN0ZXJpb3NhcyBNZWdhcGllZHJhcy4gUGVybWl0ZQptZWdhZXZvbHVjaW9uYXIgYSBHeWFyYWRvcyBlbiBjb21iYXRlLg==
677	absolite	QWJzb2xpdGE=	VW5hIGRlIGxhcyBtaXN0ZXJpb3NhcyBNZWdhcGllZHJhcy4gUGVybWl0ZQptZWdhZXZvbHVjaW9uYXIgYSBBYnNvbCBlbiBjb21iYXRlLg==
678	charizardite-y	Q2hhcml6YXJkaXRhIFk=	VW5hIGRlIGxhcyBtaXN0ZXJpb3NhcyBNZWdhcGllZHJhcy4gUGVybWl0ZQptZWdhZXZvbHVjaW9uYXIgYSBDaGFyaXphcmQgZW4gY29tYmF0ZS4=
679	alakazite	QWxha2F6YW1pdGE=	VW5hIGRlIGxhcyBtaXN0ZXJpb3NhcyBNZWdhcGllZHJhcy4gUGVybWl0ZQptZWdhZXZvbHVjaW9uYXIgYSBBbGFrYXphbSBlbiBjb21iYXRlLg==
680	heracronite	SGVyYWNyb3NzaXRh	VW5hIGRlIGxhcyBtaXN0ZXJpb3NhcyBNZWdhcGllZHJhcy4gUGVybWl0ZQptZWdhZXZvbHVjaW9uYXIgYSBIZXJhY3Jvc3MgZW4gY29tYmF0ZS4=
681	mawilite	TWF3aWxpdGE=	VW5hIGRlIGxhcyBtaXN0ZXJpb3NhcyBNZWdhcGllZHJhcy4gUGVybWl0ZQptZWdhZXZvbHVjaW9uYXIgYSBNYXdpbGUgZW4gY29tYmF0ZS4=
682	manectite	TWFuZWN0cmljaXRh	VW5hIGRlIGxhcyBtaXN0ZXJpb3NhcyBNZWdhcGllZHJhcy4gUGVybWl0ZQptZWdhZXZvbHVjaW9uYXIgYSBNYW5lY3RyaWMgZW4gY29tYmF0ZS4=
683	garchompite	R2FyY2hvbXBpdGE=	VW5hIGRlIGxhcyBtaXN0ZXJpb3NhcyBNZWdhcGllZHJhcy4gUGVybWl0ZQptZWdhZXZvbHVjaW9uYXIgYSBHYXJjaG9tcCBlbiBjb21iYXRlLg==
684	latiasite	TGF0aWFzaXRh	VW5hIGRlIGxhcyBtaXN0ZXJpb3NhcyBNZWdhcGllZHJhcy4gUGVybWl0ZQptZWdhZXZvbHVjaW9uYXIgYSBMYXRpYXMgZW4gY29tYmF0ZS4=
685	latiosite	TGF0aW9zaXRh	VW5hIGRlIGxhcyBtaXN0ZXJpb3NhcyBNZWdhcGllZHJhcy4gUGVybWl0ZQptZWdhZXZvbHVjaW9uYXIgYSBMYXRpb3MgZW4gY29tYmF0ZS4=
686	roseli-berry	QmF5YSBIaWJpcw==	U2kgbGEgbGxldmEgdW4gUG9rw6ltb24sIGRlYmlsaXRhIHVuIGF0YXF1ZQpzdXBlcmVmaWNheiBkZSB0aXBvIEhhZGEgZGUgdW4gZW5lbWlnby4=
687	kee-berry	QmF5YSBCaWdsaWE=	U2kgbGEgbGxldmEgdW4gUG9rw6ltb24sIGF1bWVudGEgc3UgRGVmZW5zYSB0cmFzCnJlY2liaXIgdW4gYXRhcXVlIGbDrXNpY28u
688	maranga-berry	QmF5YSBNYXJhbmdh	U2kgbGEgbGxldmEgdW4gUG9rw6ltb24sIGF1bWVudGEgc3UgRGVmZW5zYQpFc3BlY2lhbCB0cmFzIHJlY2liaXIgdW4gYXRhcXVlIGVzcGVjaWFsLg==
689	sprinklotad	TG90YWRnYWRlcmE=	VW5hIHJlZ2FkZXJhIGNvbiBmb3JtYSBkZSBMb3RhZC4gQXl1ZGEgYSBxdWUKbGFzIGJheWFzIHBsYW50YWRhcyBlbiBzdWVsbyBibGFuZGl0byBjcmV6Y2FuCm1lam9yLg==
690	tm96	TVQ5Ng==	VXNhIGVsIHBvZGVyIGRlIGxhIG5hdHVyYWxlemEgcGFyYSBhdGFjYXIuClN1IGVmZWN0byB2YXLDrWEgc2Vnw7puIGVsIGVudG9ybm8gZGUgY29tYmF0ZS4=
691	tm97	TVQ5Nw==	TGliZXJhIHVuYSBob3JyaWJsZSBhdXJhIGxsZW5hIGRlIG1hbG9zCnBlbnNhbWllbnRvcyB5IHB1ZWRlIGhhY2VyIHJldHJvY2VkZXIgYWwKb2JqZXRpdm8u
692	tm98	TVQ5OA==	RW1iaXN0ZSBjb24gdW4gZ3JhbiBpbXB1bHNvIHF1ZSBwdWVkZSBoYWNlcgpyZXRyb2NlZGVyLg==
693	tm99	TVQ5OQ==	SW5mbGlnZSBkYcOxbyBhIGxvcyBvcG9uZW50ZXMgY29uIHVuYSBwb3RlbnRlIGx1ei4=
694	tm100	TVQxMDA=	SGFjZSBxdWUgZWwgb2JqZXRpdm8gcGllcmRhIGxhIGNvbmNlbnRyYWNpw7NuCmNvbnTDoW5kb2xlIHVuIHNlY3JldG8uIERpc21pbnV5ZSBlbCBBdGFxdWUKRXNwZWNpYWwgZGVsIG9wb25lbnRlLg==
695	power-plant-pass	UGFzZSBDZW50cmFs	RG9jdW1lbnRvIGRlIGlkZW50aWZpY2FjacOzbiBuZWNlc2FyaW8gcGFyYQphY2NlZGVyIGEgbGEgY2VudHJhbCBlbMOpY3RyaWNhIGRlIGxhIFJ1dGEgMTMu
696	mega-ring	TWVnYS1Bcm8=	QWNjZXNvcmlvIGNvbiB1biBwb2RlciBtaXN0ZXJpb3NvIHF1ZSBwZXJtaXRlCm1lZ2Fldm9sdWNpb25hciBhIFBva8OpbW9uIHF1ZSBsbGV2ZW4gbGEKTWVnYXBpZWRyYSBhZGVjdWFkYS4=
697	intriguing-stone	UGllZHJhIEluc8OzbGl0YQ==	VW5hIGN1cmlvc2EgcGllZHJhIHF1ZSBhIGFsZ3Vub3MgbGVzIHB1ZWRlCnBhcmVjZXIgZGUgZ3JhbiB2YWxvci4=
698	common-stone	UGllZHJhIENvbcO6bg==	VW5hIHBpZWRyYSBkZSBhc3BlY3RvIG5vcm1hbCBxdWUgYSBhbGd1bm9zIGxlcwpwdWVkZSBwYXJlY2VyIGRlIGdyYW4gdmFsb3Iu
699	discount-coupon	VmFsZSBEZXNjdWVudG8=	Q29uIGVzdGUgdmFsZSB0ZSBoYXLDoW4ganVnb3NvcyBkZXNjdWVudG9zCmN1YW5kbyB2YXlhcyBkZSBjb21wcmFzIGEgdW5hIEJvdXRpcXVlLg==
700	elevator-key	TGxhdmUgQXNjZW5zb3I=	VGFyamV0YSBjb24gZWwgbG9nb3RpcG8gZGVsIFRlYW0gRmxhcmUgcXVlIGFjdGl2YQplbCBhc2NlbnNvciBkZSBsb3MgTGFib3JhdG9yaW9zIEx5c3Nvbi4=
701	tmv-pass	QWJvbm8gZGVsIFRNVg==	UGFzZSBxdWUgcGVybWl0ZSByZWFsaXphciB2aWFqZXMgaWxpbWl0YWRvcyBlbiBlbApUTVYgcXVlIHVuZSBsYXMgY2l1ZGFkZXMgZGUgTHVtaW5hbGlhIHkgQmF0aWsu
702	honor-of-kalos	RW1ibGVtYSBLYWxvcw==	U8OtbWJvbG8gb3RvcmdhZG8gZW4gcmVjb25vY2ltaWVudG8gYSBxdWllbmVzCmhhbiByZWFsaXphZG8gZ2VzdGFzIGV4Y2VwY2lvbmFsZXMgZW4gbGEgcmVnacOzbgpkZSBLYWxvcy4=
703	adventure-rules	R3XDrWEgZGUgQXZlbnR1cmE=	R3XDrWEgcmVkYWN0YWRhIHBvciB1bm8gZGUgdHVzIGFtaWdvcyBjb24gbG9zCnB1bnRvcyBlc2VuY2lhbGVzIHF1ZSB0b2RvIEVudHJlbmFkb3IgZGViZXLDrWEKdGVuZXIgZW4gY3VlbnRhIGR1cmFudGUgc3UgdmlhamUgcG9yIEthbG9zLg==
704	strange-souvenir	RXN0YXR1aWxsYSBSYXJh	T3JuYW1lbnRvIHF1ZSByZXByZXNlbnRhIGEgdW4gUG9rw6ltb24KbWlzdGVyaW9zbyB2ZW5lcmFkbyBkZXNkZSBsYSBhbnRpZ8O8ZWRhZCBlbgpBbG9sYSBjb21vIGVzcMOtcml0dSBwcm90ZWN0b3Iu
705	lens-case	UG9ydGFsZW50aWxsYXM=	RXN0dWNoZSBkZSBhc3BlY3RvIHNvZmlzdGljYWRvIHBhcmEgbGxldmFyCnR1cyBsZW50ZXMgZGUgY29udGFjdG8u
706	makeup-bag	S2l0IE1hcXVpbGxhamU=	TmVjZXNlciBkZSBhc3BlY3RvIHNvZmlzdGljYWRvIHBhcmEgZ3VhcmRhcgp0dXMgYmFycmFzIGRlIGxhYmlvcy4=
707	travel-trunk	TWFsZXRh	TWFsZXRhIGxpZ2VyYSBkZSBpbmNyZcOtYmxlIGNhcGFjaWRhZCBkb25kZSBwb2Ryw6FzCmd1YXJkYXIgdG9kYXMgbGFzIHByZW5kYXMgZGUgcm9wYSBxdWUgcXVpZXJhcy4=
708	lumiose-galette	Q3LDqnBlIEx1bWluYWxpYQ==	RWwgZHVsY2UgZXN0cmVsbGEgZGUgQ2l1ZGFkIEx1bWluYWxpYS4gQ3VyYSBsb3MKcHJvYmxlbWFzIGRlIGVzdGFkbyBkZSB1biBQb2vDqW1vbi4=
709	shalour-sable	R2FsbGV0YSBZYW50cmE=	RXNwZWNpYWxpZGFkIGRlIENpdWRhZCBZYW50cmEuIEN1cmEgbG9zIHByb2JsZW1hcwpkZSBlc3RhZG8gZGUgdW4gUG9rw6ltb24u
710	jaw-fossil	RsOzc2lsIE1hbmTDrWJ1bGE=	RsOzc2lsIGRlIHVuIFBva8OpbW9uIHByZWhpc3TDs3JpY28gdGVycmVzdHJlLgpQYXJlY2Ugc2VyIHBhcnRlIGRlIHVuYSBtYW5kw61idWxhLg==
711	sail-fossil	RsOzc2lsIEFsZXRh	RsOzc2lsIGRlIHVuIFBva8OpbW9uIHByZWhpc3TDs3JpY28gdGVycmVzdHJlLgpQYXJlY2UgbGEgaW1wcmVzacOzbiBkZSB1bmEgYWxldGEu
712	looker-ticket	Qm9sZXRvIEhhbmRzb21l	Qm9sZXRvIGhlY2hvIGEgbWFubyBwb3IgSGFuZHNvbWUsIGRlY29yYWRvCmNvbiB1bmEgZ2VuZXJvc2EgY2FudGlkYWQgZGUgcHVycHVyaW5hLg==
713	bike--yellow	QmljaQ==	QmljaWNsZXRhIHBsZWdhYmxlIGNvbiBsYSBxdWUgc2UgdmEgbcOhcyByw6FwaWRvCnF1ZSBjb3JyaWVuZG8u
714	holo-caster--red	SG9sb21pc29y	RXN0ZSBhcGFyYXRvIHBlcm1pdGUgcmVjaWJpciB2w61kZW9zIGhvbG9ncsOhZmljb3MKeSB2aXN1YWxpemFybG9zIGVuIGN1YWxxdWllciBtb21lbnRvLg==
715	fairy-gem	R2VtYSBIYWRh	Sm95YSBkZSB1biBzb2xvIHVzbyBxdWUgcG90ZW5jaWEgbG9zIG1vdmltaWVudG9zCmRlIHRpcG8gSGFkYS4gRGViZSBsbGV2YXJsYSB1biBQb2vDqW1vbi4=
716	mega-charm	TWVnYWNvbGdhbnRl	QW11bGV0byBjb24gdW4gcG9kZXIgbWlzdGVyaW9zbyBxdWUgcGVybWl0ZQptZWdhZXZvbHVjaW9uYXIgYSBQb2vDqW1vbiBxdWUgbGxldmVuIGxhCk1lZ2FwaWVkcmEgYWRlY3VhZGEu
717	mega-glove	TWVnYWd1YW50ZQ==	R3VhbnRlIGNvbiB1biBwb2RlciBtaXN0ZXJpb3NvIHF1ZSBwZXJtaXRlCm1lZ2Fldm9sdWNpb25hciBhIFBva8OpbW9uIHF1ZSBsbGV2ZW4gbGEKTWVnYXBpZWRyYSBhZGVjdWFkYS4=
718	mach-bike	QmljaSBkZSBDYXJyZXJhcw==	QmljaWNsZXRhIHBsZWdhYmxlIHF1ZSB2YSBhIG3DoXMgZGVsIGRvYmxlIGRlCnZlbG9jaWRhZCBxdWUgb3RyYXMu
